,0,1,2,3,4,5,6,7
121,1612990800.0,1208158.614,44537.29,44729.7175,44356.3,44559.0,1.0020769112804124,1.0
122,1612991700.0,739498.6359,44629.79,44773.1275,44437.055,44533.78,1.0036384890002843,1.0
123,1612992600.0,772930.569,44792.175,44826.9875,44550.0,44632.13,1.0045581622236472,1.0
124,1612993500.0,645495.7956,44996.345,45028.555,44785.685,44792.295,1.0016252431169688,1.0
125,1612994400.0,531961.249,45069.475,45089.59,44884.68,45000.77,1.0018200788893148,1.0
126,1612995300.0,612767.2086,45151.505,45151.5075,45028.19,45068.14,1.0010739398387718,1.0
127,1612996200.0,724193.9089,45199.995,45199.9975,45112.625,45151.505,0.9999350663644984,0.0
128,1612997100.0,806145.7244,45197.06,45211.865,45000.0,45199.995,0.9987377497562896,0.0
129,1612998000.0,1012549.063,45140.01,45201.68,44974.64,45197.81,0.9993193399824236,0.0
130,1612998900.0,561295.4661,45109.285,45186.845,45010.11063,45140.57,1.0015418111814451,1.0
131,1612999800.0,856266.9912,45178.835,45305.0,45102.66,45105.135,0.9919653749371802,0.0
132,1613000700.0,812993.6231,44815.84,45179.1,44785.555,45178.27,0.991985311443454,0.0
133,1613001600.0,1371072.132,44456.655,45052.195,44449.475,44816.85,1.0077230281945415,1.0
134,1613002500.0,839091.3154,44799.995,44847.9,44449.47,44464.665,0.9967760041044648,0.0
135,1613003400.0,871755.0092,44655.56,44979.575,44626.865,44799.995,0.990942113367294,0.0
136,1613004300.0,1751441.968,44251.075,44661.495,44001.38,44658.225,0.9990898526193998,0.0
137,1613005200.0,1000476.992,44210.8,44361.855,44034.48,44251.075,1.0041232006659004,1.0
138,1613006100.0,1023818.563,44393.09,44393.09,44045.09,44208.59,1.0015827913758653,1.0
139,1613007000.0,994922.7004,44463.355,44500.0,44230.46,44401.695,0.9936944704240154,0.0
140,1613007900.0,944139.3248,44182.99,44535.3775,44182.685,44465.375,1.0109760566226955,1.0
141,1613008800.0,797787.4121,44667.945,44680.1575,44182.61,44188.07,0.9968596048016088,0.0
142,1613009700.0,395444.8184,44527.67,44698.27,44527.67,44667.94,1.0032213677472908,1.0
143,1613010600.0,241310.6765,44671.11,44723.52,44528.91,44528.91,1.0019901005370138,1.0
144,1613011500.0,242165.6926,44760.01,44822.54,44634.6,44673.63,1.00316197427123,1.0
145,1613012400.0,275642.0914,44901.54,45016.94,44700.0,44761.79,0.999406479154167,0.0
146,1613013300.0,232874.8168,44874.89,45016.94,44859.95,44948.11,0.996980493991183,0.0
147,1613014200.0,298040.3133,44739.39,44910.01,44738.47,44883.74,1.0154262273133363,1.0
148,1613015100.0,1818547.99,45429.55,45596.33,44734.69,44734.69,0.9911936173701918,0.0
149,1613016000.0,1253833.7,45029.48,45653.63,44950.0,45430.33,0.9969881952889528,0.0
150,1613016900.0,517851.3604,44893.86,45055.14,44749.07,45028.1,0.9957716935010712,0.0
151,1613017800.0,998466.0468,44704.035,44897.655,44651.995,44892.535,1.0002787220437708,1.0
152,1613018700.0,509914.7402,44716.495,44763.11,44578.16,44703.825,0.9990415170061964,0.0
153,1613019600.0,1248982.8,44673.635,44970.06,44655.17,44716.19,0.9981809181187068,0.0
154,1613020500.0,821251.1034,44592.37,44785.51,44527.025,44673.635,1.005320080542927,1.0
155,1613021400.0,790392.1431,44829.605,44913.145,44515.43,44592.37,0.9958891005173924,0.0
156,1613022300.0,906749.0711,44645.315,44897.025,44645.3125,44827.14,1.002416826939176,1.0
157,1613023200.0,857398.2484,44753.215,44817.855,44584.33,44645.315,0.9992270946344304,0.0
158,1613024100.0,923848.1719,44718.625,44897.95,44708.685,44753.355,0.9954849908734896,0.0
159,1613025000.0,1037828.199,44516.72,44830.34,44406.2725,44718.625,1.00114260439673,1.0
160,1613025900.0,800234.5817,44567.585,44606.64,44431.77,44516.9,1.0113790101034197,1.0
161,1613026800.0,1393182.145,45074.72,45116.4775,44567.37,44569.18,0.9969853390104252,0.0
162,1613027700.0,892483.6356,44938.835,45099.64,44920.135,45051.41,0.998495399357816,0.0
163,1613028600.0,850061.6542,44871.22,45046.83,44865.37,44938.92,0.996448893076676,0.0
164,1613029500.0,1036078.638,44711.8775,44958.38,44670.155,44871.125,0.995925076060606,0.0
165,1613030400.0,960462.8344,44529.68,44891.035,44514.2825,44709.89,1.0041939443535188,1.0
166,1613031300.0,950685.1036,44716.435,44717.42,44518.73,44527.685,1.0075974303407684,1.0
167,1613032200.0,939086.8388,45056.165,45056.1675,44716.4325,44716.435,0.9989990271031722,0.0
168,1613033100.0,1064398.959,45011.065,45090.8,44902.27,45056.165,0.997651688534808,0.0
169,1613034000.0,1113571.515,44905.365,45097.45,44810.125,45011.065,1.0024394635251268,1.0
170,1613034900.0,1097096.855,45014.91,45032.6275,44902.68,44905.3,1.0024546311433256,1.0
171,1613035800.0,1095579.43,45125.405,45175.0875,44987.63,45014.91,1.0083910604237236,1.0
172,1613036700.0,1362770.983,45504.055,45596.3275,45125.325,45126.165,0.9984081638438596,0.0
173,1613037600.0,1495721.2130000002,45431.62,45686.0,45418.595,45500.01,0.999304008969964,0.0
174,1613038500.0,1091370.757,45400.0,45575.995,45349.125,45432.015,1.011373348017621,1.0
175,1613039400.0,1425328.479,45916.35,45919.79,45371.815,45400.0,1.0078045184340656,1.0
176,1613040300.0,2217195.903,46274.705,46351.35,45907.6,45916.795,0.9992897847755052,0.0
177,1613041200.0,1280929.185,46241.84,46423.035,46081.51,46270.815,1.0001763824709398,1.0
178,1613042100.0,1238565.735,46249.99625,46311.96,46134.17,46240.34,0.9988871080178736,0.0
179,1613043000.0,973867.7861,46198.525,46277.9,46121.665,46249.99625,0.9969542317638928,0.0
180,1613043900.0,1800797.565,46057.815,46518.8975,45874.49,46194.12,1.0069188583956925,1.0
181,1613044800.0,1647969.7130000002,46376.4825,46610.1575,46057.81,46057.815,0.9988071270821368,0.0
182,1613045700.0,946223.239,46321.16125,46427.9375,46247.61,46376.4825,1.0023169486062915,1.0
183,1613046600.0,1070415.325,46428.485,46474.40813,46265.765,46321.16125,1.001680433897423,1.0
184,1613047500.0,1235692.11,46506.505,46542.82,46275.2225,46427.875,1.0168252806784772,1.0
185,1613048400.0,3785528.956,47288.99,47344.82,46505.6725,46505.6725,1.0158900623591245,1.0
186,1613049300.0,7237717.491,48040.415,48316.06,47202.995,47290.995,0.9952453574766162,0.0
187,1613050200.0,5033167.749,47812.0,48261.04,47475.555,48040.44,0.993858445578516,0.0
188,1613051100.0,2329264.436,47518.36,47826.23,47344.87,47811.41,0.9972954664260298,0.0
189,1613052000.0,2066025.018,47389.845,47714.28,47262.765,47516.145,1.0055210140484738,1.0
190,1613052900.0,1702294.886,47651.485,47782.48,47374.335,47389.845,1.005392696575983,1.0
191,1613053800.0,1642450.118,47908.455,48008.88,47651.485,47651.485,0.9990629002751183,0.0
192,1613054700.0,1540783.615,47863.56,48110.54,47800.0,47909.72,0.9962445856513809,0.0
193,1613055600.0,2827253.512,47683.8125,48171.21,47569.29,47864.48,1.0031903384403251,1.0
194,1613056500.0,2189361.623,47835.94,48075.62,47683.8125,47683.8125,0.998776965603686,0.0
195,1613057400.0,1046287.031,47777.435,47979.7875,47707.045,47836.675,1.0036782008075569,1.0
196,1613058300.0,1550582.917,47953.17,48132.06,47776.835,47776.835,0.9974175846977374,0.0
197,1613059200.0,2436644.3230000003,47829.335,48272.89,47681.07,47954.54,0.999532073360418,0.0
198,1613060100.0,2125318.725,47806.95438,48056.105,47745.4,47827.8875,0.9949358961862402,0.0
199,1613061000.0,1765099.619,47564.855,47869.265,47511.36,47806.95438,1.000559341555861,1.0
200,1613061900.0,1252020.808,47591.46,47704.555,47354.0,47564.855,0.9894241529887924,0.0
201,1613062800.0,1885949.696,47088.14,47667.93,46965.2,47591.93,1.0051522527753274,1.0
202,1613063700.0,1493254.831,47330.75,47370.575,47028.88,47085.06,0.999064772901338,0.0
203,1613064600.0,1284012.789,47286.485,47349.9975,47110.0,47330.45,1.001408727039026,1.0
204,1613065500.0,1306972.115,47353.09875,47442.19,47208.755,47286.485,1.0049035597696765,1.0
205,1613066400.0,1312714.341,47585.2975,47662.5,47343.38,47353.1,1.0062834008760797,1.0
206,1613067300.0,971896.9343,47884.295,47887.2775,47521.27,47585.2975,0.9964545786880648,0.0
207,1613068200.0,1185271.631,47714.525,48012.54,47681.57,47884.295,0.9986057180701264,0.0
208,1613069100.0,951224.0261,47647.9975,47786.53,47563.315,47715.35,1.0034195036213225,1.0
209,1613070000.0,1099147.993,47810.93,47847.87,47542.8525,47648.005,1.002777084654074,1.0
